instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
1211,0.1034836076886596,0.0936924398953638,0.0,0.8636363636363635,0.0,0.9783950617283951,0.8431508709471194,0.0,0.11093822230684414,0.8333333333333334,0.5555555555555556,0.9814814814814815,0.0,0.008364085868530517,0.015530377910289685,0.8676889426463997,0.015114402361131095,0.00265422878275662,0.809351060140785,0.01877966995382218
1212,0.10240983533226111,0.09262417968220493,0.0,0.8636363636363635,0.0,0.9922839506172839,0.871917161634338,0.0,0.38916289751738076,0.5,0.3333333333333333,0.9830246913580247,0.1,0.008364085868530517,0.01407019217661382,0.7912499943841431,0.015114402361020185,0.0017892293130862469,0.6039524984564103,0.01938365171719442
1213,0.10299267822176406,0.09320403740546634,0.0,0.7954545454545454,0.0,0.9891975308641975,0.8124263494889994,0.0,0.39428454980973393,0.5,0.3333333333333333,0.9922839506172839,0.2,0.008364085868530517,0.01685400595285514,0.8385631272103381,0.01511440876477291,0.0019066706072024392,0.6524721960368437,0.014384033448631409
1214,0.10249467413017976,0.092708583375052,0.0,0.8409090909090908,0.000683526999316473,0.9722222222222222,0.8729315968406428,0.0,0.12070516493370398,0.5,0.3333333333333333,0.9907407407407407,0.0,0.00692563492608134,0.011871314814547538,0.735385412279751,0.013567754162501723,0.002468473752832566,0.8956458077250727,0.04436862356564508
1215,0.10336748498592241,0.09357692502377501,0.0,0.8636363636363635,0.001367053998632946,0.9953703703703703,0.9332805117242677,0.5,0.378966616657755,0.5,0.3333333333333333,0.9938271604938271,0.2,0.006400373644683982,0.03165632940966169,0.7671970231215248,0.015616506382250886,0.00281245425818703,0.9398562586563985,0.02273744516232517
1216,0.1023752113492854,0.09258973341459137,0.0,0.8181818181818181,0.000683526999316473,0.9922839506172839,0.8745453542503184,0.0,0.31301687203138306,0.5,0.3333333333333333,0.9938271604938271,0.3,0.008364085868530517,0.0074786591667146286,0.725542096184667,0.015114402361015676,0.002065850235692635,0.6163132986378926,0.015949522294442006
1217,0.10239548129631892,0.09260989940060332,0.0,0.8181818181818181,0.001367053998632946,0.9922839506172839,0.8869246053178037,0.0,0.4192942851818996,0.5,0.3333333333333333,0.9922839506172839,0.4,0.006400373644683982,0.035945216940340384,0.7415571387949588,0.015616506382250886,0.0016912819179279066,0.561393635628193,0.021029882204636533
1218,0.11634686348119838,0.10649158593347718,0.0,0.8409090909090908,0.0,0.9845679012345679,0.8220318369035139,0.0,0.22398003880057737,0.5,0.3333333333333333,0.9891975308641975,0.1,0.00692563492608134,0.024212724341548454,0.7975938748624445,0.013568007230384276,0.002082759578622869,0.8561958454752452,0.03978990834404176
1219,0.1038391613554257,0.09404618821158267,0.0,0.8409090909090908,0.0,0.9876543209876543,0.8125491524057973,0.0,0.2994036818153448,0.5,0.3333333333333333,0.9907407407407407,0.1,0.007301920426342251,0.0056158308337565625,0.77812814283766,0.012345674392715379,0.002191848859788402,1.6187237399622998,0.04661386694225412
1220,0.10238342473842155,0.0925979045539208,0.0,0.8636363636363635,0.0,0.9783950617283951,0.8661149132444386,0.0,0.29396874254008454,0.5,0.3333333333333333,0.9830246913580247,0.0,0.006465854470068727,0.004643770318240288,0.7283396155394988,0.015838585007200156,0.0018419362441170885,0.34083222278677716,0.04124875359945492
1221,0.10242681258712794,0.09264106974647313,0.0,0.8636363636363635,0.0,0.9938271604938271,0.8398718793634323,0.0,0.476285145129969,0.5,0.3333333333333333,0.9907407407407407,0.1,0.006465854470068727,0.0055621646022144785,0.7366564704215337,0.015838585007200156,0.001956884950768362,0.38441649948392426,0.03741103830418748
1222,0.1028824887817571,0.09309440760206833,0.0,0.8636363636363635,0.0,0.9876543209876543,0.833625401719936,0.0,0.3099954837944223,0.5,0.3333333333333333,0.9814814814814815,0.1,0.008364085868530517,0.009760249488659578,0.7921206356149866,0.015114402367241948,0.001802733469128855,0.789301810862196,0.015864293735890413
1223,0.1065056390845146,0.09669907315110537,0.0,0.8636363636363635,0.0,0.9907407407407407,0.8682676014810681,0.0,0.1791193239501193,0.5,0.3333333333333333,0.9922839506172839,0.3,0.006465854470068727,0.005127997583099102,0.7951062873120155,0.01583858500720038,0.0028574942562182965,0.9928346043088433,0.039239520247091375
1224,0.10295161174402312,0.0931631809235079,0.0,0.8636363636363635,0.0,0.9583333333333334,0.9020180684938396,0.0,0.1490925813117282,0.5,0.3333333333333333,0.9675925925925926,0.0,0.007301920426342251,0.005316902493330653,0.793242098841431,0.012345674392292637,0.0020598785237586114,0.8400094068434496,0.04853126032805779
1225,0.1030212127536968,0.09323240850356129,0.0,0.8409090909090908,0.004101161995898838,0.9938271604938271,0.9403632297564268,0.5,0.41885015684863813,0.5,0.3333333333333333,0.9876543209876543,0.3,0.008364085868530517,0.011156393766586368,0.8470629881559049,0.015114402366695626,0.0019066706072024392,0.4219730534571973,0.01869279721757534
1226,0.10653180372283699,0.09672497675384667,0.0,0.8409090909090908,0.0,0.9753086419753086,0.8798897939419348,0.0,0.0038640026947918127,0.5,0.3333333333333333,0.9876543209876543,0.0,0.006400373644683982,0.019885186378119566,0.878499185368496,0.015619600741989165,0.0015890695760642632,0.3998766781870723,0.017535882989978848
1227,0.10257265284849704,0.09278616004657103,0.0,0.8636363636363635,0.0,0.9814814814814815,0.8300578864927395,0.0,0.21621719696864128,0.8333333333333334,0.5555555555555556,0.9845679012345679,0.0,0.006493753943735999,0.003968771673920046,0.7231262566936236,0.015838585007200156,0.005312091048264904,0.8900355261539744,0.035971398490863775
1228,0.9928938983616284,0.9479085530686631,0.0,0.9090909090909092,0.00683526999316473,0.9984567901234568,0.9138653006995191,1.0,0.5345273535539974,0.8333333333333334,0.5555555555555556,0.9984567901234568,0.4,0.1144152761158314,0.21005893750391946,0.9392117349845789,4.628485140353821,0.8962310392972438,2.396406697133263,0.08277432080101065
1229,0.10236554757706506,0.09258011920896192,0.0,0.9090909090909091,0.0,0.9768518518518519,0.8725893163533207,0.0,0.39055090929198877,0.8333333333333334,0.5555555555555556,0.9783950617283951,0.0,0.006465854470068727,0.00440885380026768,0.6707702971628988,0.015838585007200156,0.0021892880909753815,0.4925099956023059,0.04350735459860305
1230,0.10250700951848069,0.09272085577232353,0.0,0.8409090909090908,0.0,0.9614197530864198,0.90742767826534,0.0,0.11503865358444232,0.5,0.3333333333333333,0.962962962962963,0.0,0.006400373644683982,0.03539265843973741,0.754198447973613,0.015616506382250886,0.0015890695760642632,0.8365750152019931,0.02241252942595125
1231,0.10388426738476753,0.09409104970826909,0.0,0.8863636363636364,0.000683526999316473,0.9938271604938271,0.9055276015904896,0.0,0.23070611543575625,0.5,0.3333333333333333,0.9922839506172839,0.3,0.006465854470068727,0.004647108300778947,0.8661734381935426,0.01583858500726005,0.002159778457600554,0.3646336136277049,0.04441110256310216
1232,0.1024015850962482,0.09261597188611309,0.0,0.8409090909090908,0.001367053998632946,0.9891975308641975,0.8883189863490486,0.0,0.15993046539009037,0.5,0.3333333333333333,0.9907407407407407,0.1,0.007301920426342251,0.0055950496814448905,0.7246622332574746,0.012345674392292637,0.002191848859788402,0.9236893878129324,0.04821620518504752
1233,0.10244967708043728,0.09266381714425398,0.0,0.8409090909090908,0.0,0.9907407407407407,0.8730902988533813,0.0,0.338331159830227,0.5,0.3333333333333333,0.9907407407407407,0.3,0.008364085868530517,0.014966551018569217,0.8023102538893803,0.01511442189805999,0.0016747508379144416,0.6183536450353332,0.019104529041144697
1234,0.10236560033986275,0.09258017170058541,0.0,0.8863636363636364,0.0,0.9938271604938271,0.9366509945511998,0.0,0.20444641348711579,0.5,0.3333333333333333,0.9814814814814815,0.1,0.008364085868530517,0.00866505752005315,0.6930646362625366,0.015114402361015676,0.0016796338393213373,0.33248455964468204,0.018598535058800398
1235,0.10548056964054897,0.09567927105035545,0.0,0.8409090909090908,0.0,0.9922839506172839,0.8678180086468262,0.0,0.40619670629580684,0.5,0.3333333333333333,0.9953703703703703,0.3,0.006465854470068727,0.004646164784325856,0.8612906682878556,0.015838585021026197,0.0027936631590334384,0.5645910767893667,0.04084589635080233
1236,0.10859787961795031,0.09878056228929444,0.0,0.8409090909090908,0.0,0.9753086419753086,0.8801702906607112,0.0,0.007431908235901452,0.5,0.3333333333333333,0.9876543209876543,0.0,0.006400373644683982,0.019885186378119566,0.8907759324630313,0.01566560234413899,0.0015890695760642632,0.40477809014513,0.017533877542740186
1237,0.10236626852507269,0.0925808364330849,0.0,0.8181818181818181,0.0,0.9953703703703703,0.919400050896349,0.0,0.1563394003090629,0.5,0.3333333333333333,0.9845679012345679,0.2,0.00692563492608134,0.005578087725556746,0.6767343228232047,0.013567754162501949,0.0018804196016164198,0.36902034572161413,0.040047809688729855
1238,0.10295499020133081,0.09316654205747277,0.0,0.7954545454545454,0.0,0.9922839506172839,0.8580484911997759,0.0,0.4175650250199916,0.5,0.3333333333333333,0.9922839506172839,0.4,0.006465854470068727,0.006128313314575019,0.7693849096711507,0.015838585007200156,0.00214758843296009,0.7112171591978023,0.036763847973257865
1239,0.1027884434394738,0.09300083373405388,0.0,0.8181818181818181,0.0,0.9907407407407407,0.782589664348118,0.0,0.3550875604292768,0.5,0.3333333333333333,0.9969135802469136,0.2,0.006400373644683982,0.018839095190285794,0.7625864305798739,0.015616506382251111,0.0034943322601521643,0.5642119756858637,0.023052731805887426
1240,0.10298016491594675,0.0931915791886862,0.0,0.8636363636363635,0.0,0.9861111111111112,0.8504803454058093,0.0,0.2167288069275195,0.5,0.3333333333333333,0.9907407407407407,0.2,0.00692563492608134,0.008206410606932791,0.7660476171280184,0.013567754162501723,0.0017178191295672018,0.6913492815138919,0.041811906924717125
1241,0.28165491204363824,0.27122943263824817,0.9964912280701754,0.8636363636363636,0.0,0.9845679012345679,0.8159687537716787,0.0,0.3302871324408456,0.3333333333333333,0.4444444444444444,0.9876543209876543,0.1,1.0438018216342788,3.0812754851344635,0.9487790633679957,5.055927135508702,0.6160505836004839,0.9828639123930667,0.016446353795309916
1242,0.10236790448223698,0.0925824640250063,0.0,0.8181818181818181,0.0,0.9768518518518519,0.8505848423317424,0.0,0.2080872693127066,0.5,0.3333333333333333,0.9845679012345679,0.0,0.007301920426342251,0.0055950496814448905,0.6695318919671766,0.012345674392292637,0.0021278094389031972,0.6255321921583045,0.04686718689519662
1243,0.10236555056528429,0.09258012218187561,0.0,0.8409090909090908,0.0,0.9783950617283951,0.9329428534133143,0.0,0.08234776123754473,0.5,0.3333333333333333,0.9722222222222222,0.0,0.008364085868530517,0.014486728444069617,0.6181133920027605,0.015114402361015676,0.0017782873547979355,0.7024768881826265,0.01826893896806836
1244,0.10238156052533431,0.09259604997840282,0.0,0.8636363636363635,0.0,0.9876543209876543,0.9203376822425503,0.0,0.37773320635048424,0.5,0.3333333333333333,0.9861111111111112,0.1,0.007301920426342251,0.005309696931058555,0.7554123377204023,0.012345674392292637,0.0020598785237586114,0.5464792453138305,0.05231200289876226
1245,0.10260326185677526,0.0928166135200229,0.0,0.8636363636363635,0.0,0.9845679012345679,0.8920797084569618,0.0,0.0706640173554074,0.5,0.3333333333333333,0.9814814814814815,0.1,0.006465854470068727,0.006656634295932514,0.7219086718183058,0.015838585007200156,0.00204436679281379,0.5307447153791928,0.040101146912699524
1246,0.10239607834871522,0.09261049296319651,0.0,0.8863636363636364,0.0,0.9845679012345679,0.8814031451738966,0.0,0.32035701683868945,0.5,0.3333333333333333,0.9876543209876543,0.1,0.006400373644683982,0.023985538728139442,0.787005791159239,0.015616506382250886,0.0019662553423095623,0.35875999829151617,0.023555704664055203
1247,0.10285888184228553,0.09307091644046184,0.0,0.8409090909090908,0.0,0.9814814814814815,0.8902314814542072,0.0,0.19724456385432765,0.5,0.3333333333333333,0.9861111111111112,0.0,0.008364085868530517,0.011578949505274702,0.840419551167676,0.015114402361442634,0.0017782873547979355,0.41621956095783313,0.01790465696909829
1248,0.12324453602680785,0.11335650675402498,0.0,0.8636363636363635,0.0,0.9799382716049383,0.9388498497196108,0.0,0.025511382871717836,0.5,0.3333333333333333,0.9768518518518519,0.0,0.006465854470068727,0.006656165810412321,0.83375365898654,0.015838585007200156,0.0018419362441170885,0.619408877978754,0.03942396808702328
1249,0.10237433910443061,0.0925888655338174,0.0,0.8863636363636364,0.000683526999316473,0.9938271604938271,0.9305928438278919,0.0,0.39891304743783385,0.5,0.3333333333333333,0.9907407407407407,0.5,0.007301920426342251,0.005316896982085618,0.7723248866698113,0.012345674392293088,0.002541484190048456,0.48238261655687714,0.05151666868110715
1250,0.10236824587938265,0.09258280365169691,0.0,0.8409090909090908,0.0,0.9799382716049383,0.8614078009899988,0.0,0.1331609128214145,0.5,0.3333333333333333,0.9830246913580247,0.0,0.008364085868530517,0.018158950908966364,0.7264123478340969,0.015114402361057381,0.0017782873547979355,0.5453833052469945,0.02015489540853102
1251,0.10370658970604707,0.09391428430587856,0.0,0.8863636363636364,0.003417634996582365,0.9891975308641975,0.8606800037497385,0.3333333333333333,0.30772178842391174,0.5,0.3333333333333333,0.9922839506172839,0.4,0.006400373644683982,0.04582538800482404,0.7988981086399596,0.015616506382254832,0.0025716581086424276,1.6770970778632934,0.025976155640455186
1252,0.10274715655741595,0.09295976282374296,0.0,0.8863636363636364,0.001367053998632946,0.9969135802469136,0.9139299599611432,0.25,0.48784100873152914,0.5,0.3333333333333333,0.9907407407407407,0.5,0.00692563492608134,0.020027380437701837,0.7434575681916522,0.013567754162501949,0.002881797956354324,0.9108433623421585,0.04376864599336146
1253,0.10237705187072343,0.0925915644312596,0.0,0.8863636363636364,0.0,0.9861111111111112,0.9147368909560444,0.0,0.30315547493068484,0.5,0.3333333333333333,0.9722222222222222,0.2,0.00692563492608134,0.004958860545751233,0.7431301389299378,0.013567754162501723,0.001602944967615901,0.6158526147093173,0.045775079876387945
1254,0.10236555654072899,0.09258012812656219,0.0,0.8863636363636364,0.000683526999316473,0.9891975308641975,0.9112218203168858,0.0,0.4302508868126711,0.5,0.3333333333333333,0.9645061728395061,0.2,0.008364085868530517,0.013347336540546938,0.6700510859798305,0.015114402361015676,0.0019066706072024392,0.5474311174737558,0.024143254118525265
1255,0.10238343918813564,0.09259791884636237,0.0,0.8863636363636364,0.0,0.9891975308641975,0.8965048900269802,0.0,0.07465332971095628,0.5,0.3333333333333333,0.9938271604938271,0.1,0.007301920426342251,0.005316896982085618,0.7863926027114669,0.012345674392295785,0.0021968401282981683,0.32730638502962167,0.04987331608501069
1256,0.10248905358397808,0.09270299093999346,0.0,0.8863636363636364,0.0,0.9953703703703703,0.9032317045463815,0.0,0.44527868320078645,0.5,0.3333333333333333,0.9907407407407407,0.2,0.008364085868530517,0.00867563092990733,0.8269098825377806,0.015114402361053885,0.001802733469128855,0.40219583520897506,0.01823876809044026
1257,0.10236594265057586,0.09258051225334857,0.0,0.8409090909090908,0.0,0.9552469135802469,0.8116614317978833,0.0,0.11469336648055639,0.5,0.3333333333333333,0.9814814814814815,0.0,0.007301920426342251,0.005564252085065229,0.6880824173006195,0.012345674392292637,0.0034350795516351475,0.3708598852672054,0.04817018776193893
1258,0.10238888843090421,0.09260334022128497,0.0,0.8409090909090908,0.0,0.9521604938271605,0.8161776979422779,0.0,0.08482186004465131,0.5,0.3333333333333333,0.9830246913580247,0.0,0.007301920426342251,0.005565982487818315,0.7550240633871281,0.012345674392294436,0.0021160225164437445,0.39322690626968804,0.04769499686199887
1259,0.11369948595205348,0.10385639198436963,0.0,0.8409090909090908,0.0,0.9907407407407407,0.8272724482317777,0.0,0.33128553860108434,0.5,0.3333333333333333,0.9953703703703703,0.3,0.008364085868530517,0.019882841947525976,0.8368187125077506,0.015114471899175693,0.0019062587291782513,0.8311509606216764,0.017288962426724546
1260,0.12368236458410276,0.11379225894366968,0.0,0.8636363636363635,0.000683526999316473,0.9861111111111112,0.8503754157889112,0.0,0.30922280548006353,0.5,0.3333333333333333,0.9938271604938271,0.1,0.00692563492608134,0.010793257843892165,0.8511928314143782,0.013567754162501949,0.0022058986026754403,1.1872293455446759,0.04195572236717868
1261,0.10236681387373536,0.09258137900361585,0.0,0.8863636363636364,0.0,0.9783950617283951,0.9088260462144747,0.0,0.3546539954953233,0.5,0.3333333333333333,0.9768518518518519,0.0,0.006400373644683982,0.02731165391838622,0.7079102902259784,0.015616506382250886,0.0018138427614254088,0.5960572261846502,0.02484229458538102
1262,0.10264307403713069,0.09285622134623955,0.0,0.8863636363636364,0.0,0.9891975308641975,0.9634499778400094,0.0,0.09134925087086976,0.5,0.3333333333333333,0.9830246913580247,0.2,0.008364085868530517,0.015463272572773884,0.8199843840765322,0.015114402361260602,0.0017782873547979355,0.6437793604897765,0.0200968793658401
1263,0.10671351418295216,0.09690595555496456,0.0,0.8863636363636364,0.0,0.9907407407407407,0.9766923605968518,0.0,0.37070398281957195,0.5,0.3333333333333333,0.9783950617283951,0.3,0.007301920426342251,0.005309696931058555,0.882160039750046,0.012345674406088341,0.0021228193794185367,0.6910818876334499,0.052744507384871686
1264,0.1142630158496768,0.1044181034109008,0.0,0.8409090909090908,0.0,0.9814814814814815,0.8612664306819646,0.0,0.18340441849307265,0.5,0.3333333333333333,0.9876543209876543,0.0,0.006465854470068727,0.006853374723240936,0.8275404276148387,0.015838585009513687,0.0018419362441170885,0.8992949182194708,0.04255654416308781
1265,0.10237964465059435,0.0925941439718787,0.0,0.8409090909090908,0.0,0.9907407407407407,0.8871263629254338,0.0,0.2983119618396405,0.5,0.3333333333333333,0.9891975308641975,0.2,0.008364085868530517,0.015268191615698829,0.711364891078157,0.015114402361015676,0.0019066706072024392,0.771031430157926,0.01778903204782872
1266,0.10245851757311275,0.09267261146806433,0.0,0.8636363636363635,0.001367053998632946,0.9938271604938271,0.9438426446799737,0.3333333333333333,0.3404451676638417,0.5,0.3333333333333333,0.9814814814814815,0.2,0.00692563492608134,0.006274006840505251,0.7966191364773628,0.013567754162649713,0.0019542115547021965,0.46232141290190987,0.043322697109738906
1267,0.10857945415387249,0.09876257687027379,0.0,0.8636363636363635,0.002050580997949419,0.9845679012345679,0.9203494035799675,0.3333333333333333,0.2012957364197966,0.5,0.3333333333333333,0.9768518518518519,0.1,0.006465854470068727,0.004753768331248003,0.8347654744105498,0.015838585007200156,0.0022790592970512043,1.1409586882485838,0.04116732910820904
1268,0.1578389336740207,0.1478002813391932,0.0,0.8636363636363638,0.0,0.9768518518518519,0.9047379456467164,0.0,0.15785969151028933,0.5,0.3333333333333333,0.9783950617283951,0.0,0.008130253819308538,0.09942667882101544,0.8973715355377655,0.01583859309436115,0.0035537398739011873,1.0953102238911232,0.03883248098289199
1269,0.10238562118117467,0.09260008974665923,0.0,0.8636363636363635,0.001367053998632946,0.9969135802469136,0.9041185669828251,0.0,0.4712000949928101,0.5,0.3333333333333333,0.9830246913580247,0.3,0.006400373644683982,0.04585532953422168,0.7528719066074007,0.015616506382250886,0.002237793757688435,0.5297495996833547,0.02567535687100326
1270,0.10236610447511685,0.09258067324786284,0.0,0.8636363636363635,0.001367053998632946,0.9953703703703703,0.9012701116536864,0.0,0.46166139724693,0.5,0.3333333333333333,0.9953703703703703,0.4,0.007301920426342251,0.005595044171732706,0.6848889503409911,0.012345674392292637,0.0034350795516351475,0.507983631229433,0.052734256398161906
1271,0.1023848634286817,0.09259933594303532,0.0,0.8181818181818181,0.0,0.9814814814814815,0.8834218647312013,0.0,0.3733881750735295,0.5,0.3333333333333333,0.9783950617283951,0.0,0.008364085868530517,0.021584483624552127,0.7787372393767478,0.015114402361015676,0.0017782873547979355,0.5815453760591712,0.020339780658332373
1272,0.11085941072311145,0.10103097986878062,0.0,0.8863636363636364,0.0,0.9969135802469136,0.9158128496423046,0.0,0.361362202497976,0.5,0.3333333333333333,0.9922839506172839,0.3,0.00692563492608134,0.011530326156017465,0.8476314782326179,0.013567754162501723,0.001767148079804822,0.8608537603984979,0.0423196101142535
1273,0.10236566279847714,0.09258023383565595,0.0,0.8863636363636364,0.0,0.9861111111111112,0.8345755752645768,0.0,0.2883076256619481,0.5,0.3333333333333333,0.9969135802469136,0.1,0.008364085868530517,0.012124634886944288,0.6910464113553643,0.015114402999959097,0.0019115560669045128,0.49218598241262745,0.01922913688384043
1274,0.10257311043022876,0.09278661731549503,0.0,0.8636363636363635,0.001367053998632946,0.9984567901234568,0.9311665501541024,1.0,0.52533542181264,0.5,0.3333333333333333,0.9722222222222222,0.3,0.00692563492608134,0.004382831669592915,0.8065901673947214,0.013582546350021365,0.001602944967615901,0.6357614212453011,0.04392341965644549
1275,0.10240910219985722,0.0926234493102912,0.0,0.8863636363636364,0.0,0.9891975308641975,0.8522081805233823,0.0,0.05242044757345765,0.5,0.3333333333333333,0.9922839506172839,0.3,0.006400373644683982,0.03351761090073398,0.7418196783587133,0.015616506382250886,0.0019859041163752056,0.6463637794431268,0.021601926205580494
1276,0.10236593510953462,0.0925805047490349,0.0,0.8409090909090908,0.002734107997265892,0.9814814814814815,0.9134496815442131,0.0,0.1958676338628551,0.5,0.3333333333333333,0.9753086419753086,0.0,0.006400373644683982,0.027477754638644217,0.7044945530995851,0.015616506382250886,0.0016912819179279066,0.2826880971107087,0.022685340138768693
1277,0.10236559542153101,0.0925801668073975,0.0,0.8409090909090908,0.0,0.9830246913580247,0.8890781441189277,0.0,0.18307219881342318,0.5,0.3333333333333333,0.9722222222222222,0.0,0.006465854470068727,0.005856177606955337,0.6339409190451162,0.015838585007200156,0.0019308650845550276,0.2718237876108133,0.04217477791120769
1278,0.10262938668969057,0.09284259942612,0.0,0.8863636363636364,0.0,0.9783950617283951,0.8205211414512041,0.0,0.27223947370022894,0.5,0.3333333333333333,0.9953703703703703,0.0,0.006465854470068727,0.02911760430476008,0.7762724391563236,0.015838585007200156,0.003067517435581116,1.0068782007216601,0.042290834406344444
1279,0.10243039917312757,0.09264463747638951,0.0,0.8863636363636364,0.0,0.9907407407407407,0.8876082909039041,0.0,0.2190842830816354,0.5,0.3333333333333333,0.9891975308641975,0.1,0.006465854470068727,0.013595817784290089,0.7490559156415509,0.015838585007200156,0.001956884950768362,0.3824561092123805,0.04260390833509911
1280,0.10637671570875407,0.09657080837075271,0.0,0.8636363636363635,0.0,0.9876543209876543,0.8739189514899015,0.0,0.18646222067112872,0.8333333333333334,0.5555555555555556,0.9907407407407407,0.3,0.008364085868530517,0.01556243822172807,0.9015791069934161,0.01511443000155876,0.0029574179331459355,0.8674624936965484,0.017828948692089987
1281,0.10241365667113267,0.09262798113965559,0.0,0.9090909090909091,0.000683526999316473,0.9953703703703703,0.9041400801974444,0.0,0.47624569664298677,0.8333333333333334,0.5555555555555556,0.9783950617283951,0.2,0.006465854470068727,0.004582939707074573,0.7746711642005082,0.015838585007200156,0.0029043199309626852,0.736154299481832,0.04421552755737534
1282,0.1034052757888978,0.09361452596852515,0.0,0.7954545454545454,0.0,0.9938271604938271,0.8551298083206547,0.0,0.4087444631598801,0.5,0.3333333333333333,0.9922839506172839,0.2,0.006465854470068727,0.004640939246318455,0.8014631072654586,0.015838585007200156,0.0020321759915938784,0.8050369783403456,0.03862749854980988
1283,0.10480579199337348,0.09500791263026775,0.0,0.7954545454545454,0.0,0.9953703703703703,0.8428165434519767,0.0,0.4677099119051419,0.5,0.3333333333333333,0.9922839506172839,0.2,0.007301920426342251,0.005595044171732706,0.8518902678174706,0.012345716030379946,0.0026559836429468453,0.7955628532127779,0.04336253431847254
1284,0.10237121264797189,0.09258575520749612,0.0,0.8409090909090908,0.0,0.9845679012345679,0.879763647234257,0.0,0.4222181614727263,0.5,0.3333333333333333,0.9953703703703703,0.1,0.006465854470068727,0.006911374387887043,0.6820984806717052,0.015838585007200156,0.0022790592970512043,0.4921181332871671,0.04125883466420084
1285,0.10323813813097593,0.09344824007297609,0.0,0.8409090909090908,0.000683526999316473,0.9922839506172839,0.9577937302936262,0.25,0.2914789945881049,0.5,0.3333333333333333,0.9783950617283951,0.1,0.00692563492608134,0.008226722660243347,0.767816421634471,0.013567754162506112,0.0018468832912063437,0.6679949429979645,0.04104469215004647
1286,0.10264484788537553,0.0928579877817941,0.0,0.8181818181818181,0.001367053998632946,0.9969135802469136,0.8958427521895663,0.5,0.42665671252324244,0.5,0.3333333333333333,0.9984567901234568,0.4,0.00692563492608134,0.017591625694789666,0.774217703480213,0.013567754162501723,0.0019542115547021965,0.6818800327516525,0.04151001804673888
1287,0.1621762712254442,0.15212023587741386,0.0,0.8409090909090909,0.0,0.9984567901234568,0.9206590629053781,1.0,0.5620897367711212,0.5,0.3333333333333333,0.9969135802469136,0.1,0.011000765987995027,0.4109424253878422,0.9301440912642918,5.0564813443459,0.0028110086847400835,0.6629263811389242,3.362787420437906
1288,0.12840670312308566,0.11849468502192084,0.0,0.8409090909090908,0.000683526999316473,0.9876543209876543,0.8552695036659809,0.0,0.3018353262029998,0.5,0.3333333333333333,0.9876543209876543,0.2,0.007301920426342251,0.005564257594947152,0.8455457650333105,0.012345674392826881,0.0023505805393244272,1.1263818997144135,0.05006972617898595
1289,0.10424996145457599,0.09445487965503274,0.0,0.8636363636363635,0.0,0.9891975308641975,0.8450921160489592,0.0,0.3419273671883216,0.5,0.3333333333333333,0.9953703703703703,0.1,0.006465854470068727,0.005111973254010292,0.7322732143631765,0.015838585007200156,0.002413389946593881,0.6807662014024637,0.039527564050388146
1290,0.10236555499549838,0.09258012658923431,0.0,0.8863636363636364,0.0,0.9814814814814815,0.8624859622645401,0.0,0.23768233872600286,0.5,0.3333333333333333,0.9861111111111112,0.0,0.007301920426342251,0.005316896982085618,0.6659404427612472,0.012345674392292637,0.0020598785237586114,0.2798313103129834,0.05035926588205368
1291,0.10237524791492503,0.09258976967933952,0.0,0.8636363636363635,0.002734107997265892,0.9984567901234568,0.9499090315709728,0.3333333333333333,0.5637439301149535,0.5,0.3333333333333333,0.9922839506172839,0.5,0.007301920426342251,0.005316896982085618,0.7584517697087868,0.012345674392292637,0.0021228193794185367,0.3345617003269372,0.051326753320424745
1292,0.10237589205122999,0.09259041056263606,0.0,0.8636363636363635,0.0,0.9783950617283951,0.8779043083818389,0.0,0.13724200947009746,0.5,0.3333333333333333,0.9922839506172839,0.0,0.006400373644683982,0.023000775493711077,0.7583033665542784,0.015616506382250886,0.0018138427614254088,0.35421821070913334,0.02224738594280508
1293,0.10237550746914359,0.09259002796063137,0.0,0.8863636363636364,0.0,0.9768518518518519,0.8804224074183927,0.0,0.13953962915895557,0.5,0.3333333333333333,0.9922839506172839,0.0,0.006400373644683982,0.02317322440038324,0.7574046496185444,0.015616506382250886,0.0017535201530077399,0.35460485888959437,0.022309242959202096
1294,0.10918787751369963,0.0993678705888284,0.0,0.8636363636363635,0.001367053998632946,0.9984567901234568,0.9261062186150699,0.6666666666666666,0.5939588435316556,0.5,0.3333333333333333,0.9922839506172839,0.5,0.007301920426342251,0.005316902493330653,0.8441194253595145,0.012345674392292862,0.002191848859788402,0.6904152751961427,0.05025457337127508
1295,0.10282609377756347,0.09303830040380295,0.0,0.8636363636363635,0.0,0.9938271604938271,0.8630187925117614,0.0,0.45248622890238355,0.5,0.3333333333333333,0.9953703703703703,0.5,0.008364085868530517,0.008636401183969158,0.7874933002003118,0.015114402361016804,0.003186708881983384,0.600229414627226,0.019057313594645325
1296,0.10238413414582315,0.09259861044106804,0.0,0.8636363636363635,0.000683526999316473,0.9691358024691358,0.9252618226669569,0.0,0.13539376421520166,0.5,0.3333333333333333,0.9660493827160493,0.0,0.00692563492608134,0.01266879025217539,0.699344330710945,0.013567754162501723,0.0016481053259369384,0.7985403443843287,0.042669152927875285
